Rule ID,Title,Description
xccdf_org.cisecurity.benchmarks_rule_1.1.1.1_Ensure_mounting_of_cramfs_filesystems_is_disabled,Ensure mounting of cramfs filesystems is disabled,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.1.1.2_Ensure_mounting_of_vFAT_filesystems_is_limited,Ensure mounting of vFAT filesystems is limited,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.1.1.3_Ensure_mounting_of_squashfs_filesystems_is_disabled,Ensure mounting of squashfs filesystems is disabled,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.1.1.4_Ensure_mounting_of_udf_filesystems_is_disabled,Ensure mounting of udf filesystems is disabled,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.1.2_Ensure_tmp_is_configured,Ensure /tmp is configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.3_Ensure_nodev_option_set_on_tmp_partition,Ensure nodev option set on /tmp partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.4_Ensure_nosuid_option_set_on_tmp_partition,Ensure nosuid option set on /tmp partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.5_Ensure_noexec_option_set_on_tmp_partition,Ensure noexec option set on /tmp partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.6_Ensure_separate_partition_exists_for_var,Ensure separate partition exists for /var,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.7_Ensure_separate_partition_exists_for_vartmp,Ensure separate partition exists for /var/tmp,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.8_Ensure_nodev_option_set_on_vartmp_partition,Ensure nodev option set on /var/tmp partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.9_Ensure_nosuid_option_set_on_vartmp_partition,Ensure nosuid option set on /var/tmp partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.10_Ensure_noexec_option_set_on_vartmp_partition,Ensure noexec option set on /var/tmp partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.11_Ensure_separate_partition_exists_for_varlog,Ensure separate partition exists for /var/log,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.12_Ensure_separate_partition_exists_for_varlogaudit,Ensure separate partition exists for /var/log/audit,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.13_Ensure_separate_partition_exists_for_home,Ensure separate partition exists for /home,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.14_Ensure_nodev_option_set_on_home_partition,Ensure nodev option set on /home partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.15_Ensure_nodev_option_set_on_devshm_partition,Ensure nodev option set on /dev/shm partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.16_Ensure_nosuid_option_set_on_devshm_partition,Ensure nosuid option set on /dev/shm partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.17_Ensure_noexec_option_set_on_devshm_partition,Ensure noexec option set on /dev/shm partition,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.18_Ensure_nodev_option_set_on_removable_media_partitions,Ensure nodev option set on removable media partitions,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.19_Ensure_nosuid_option_set_on_removable_media_partitions,Ensure nosuid option set on removable media partitions,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.20_Ensure_noexec_option_set_on_removable_media_partitions,Ensure noexec option set on removable media partitions,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.21_Ensure_sticky_bit_is_set_on_all_world-writable_directories,Ensure sticky bit is set on all world-writable directories,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.22_Disable_Automounting,Disable Automounting,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.1.23_Disable_USB_Storage,Disable USB Storage,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.2.1_Ensure_Red_Hat_Subscription_Manager_connection_is_configured,Ensure Red Hat Subscription Manager connection is configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.2.2_Disable_the_rhnsd_Daemon,Disable the rhnsd Daemon,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.2.3_Ensure_GPG_keys_are_configured,Ensure GPG keys are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.2.4_Ensure_gpgcheck_is_globally_activated,Ensure gpgcheck is globally activated,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.2.5_Ensure_package_manager_repositories_are_configured,Ensure package manager repositories are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.3.1_Ensure_sudo_is_installed,Ensure sudo is installed,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.3.2_Ensure_sudo_commands_use_pty,Ensure sudo commands use pty,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.3.3_Ensure_sudo_log_file_exists,Ensure sudo log file exists,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.4.1_Ensure_AIDE_is_installed,Ensure AIDE is installed,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.4.2_Ensure_filesystem_integrity_is_regularly_checked,Ensure filesystem integrity is regularly checked,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.5.1_Ensure_permissions_on_bootloader_config_are_configured,Ensure permissions on bootloader config are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.5.2_Ensure_bootloader_password_is_set,Ensure bootloader password is set,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.5.3_Ensure_authentication_required_for_single_user_mode,Ensure authentication required for single user mode,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.6.1_Ensure_core_dumps_are_restricted,Ensure core dumps are restricted,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.6.2_Ensure_address_space_layout_randomization_ASLR_is_enabled,Ensure address space layout randomization (ASLR) is enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.7.1.1_Ensure_SELinux_is_installed,Ensure SELinux is installed,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.7.1.2_Ensure_SELinux_is_not_disabled_in_bootloader_configuration,Ensure SELinux is not disabled in bootloader configuration,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.7.1.3_Ensure_SELinux_policy_is_configured,Ensure SELinux policy is configured,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.7.1.4_Ensure_the_SELinux_state_is_enforcing,Ensure the SELinux state is enforcing,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.7.1.5_Ensure_no_unconfined_services_exist,Ensure no unconfined services exist,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.7.1.6_Ensure_SETroubleshoot_is_not_installed,Ensure SETroubleshoot is not installed,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.7.1.7_Ensure_the_MCS_Translation_Service_mcstrans_is_not_installed,Ensure the MCS Translation Service (mcstrans) is not installed,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.8.1.1_Ensure_message_of_the_day_is_configured_properly,Ensure message of the day is configured properly,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.8.1.2_Ensure_local_login_warning_banner_is_configured_properly,Ensure local login warning banner is configured properly,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.8.1.3_Ensure_remote_login_warning_banner_is_configured_properly,Ensure remote login warning banner is configured properly,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.8.1.4_Ensure_permissions_on_etcmotd_are_configured,Ensure permissions on /etc/motd are configured,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.8.1.5_Ensure_permissions_on_etcissue_are_configured,Ensure permissions on /etc/issue are configured,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.8.1.6_Ensure_permissions_on_etcissue.net_are_configured,Ensure permissions on /etc/issue.net are configured,"
            "
xccdf_org.cisecurity.benchmarks_rule_1.8.2_Ensure_GDM_login_banner_is_configured,Ensure GDM login banner is configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_1.9_Ensure_updates_patches_and_additional_security_software_are_installed,"Ensure updates, patches, and additional security software are installed","
        "
xccdf_org.cisecurity.benchmarks_rule_1.10_Ensure_system-wide_crypto_policy_is_not_legacy,Ensure system-wide crypto policy is not legacy,"
        "
xccdf_org.cisecurity.benchmarks_rule_1.11_Ensure_system-wide_crypto_policy_is_FUTURE_or_FIPS,Ensure system-wide crypto policy is FUTURE or FIPS,"
        "
xccdf_org.cisecurity.benchmarks_rule_2.1.1_Ensure_xinetd_is_not_installed,Ensure xinetd is not installed,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.1.1_Ensure_time_synchronization_is_in_use,Ensure time synchronization is in use,"
            "
xccdf_org.cisecurity.benchmarks_rule_2.2.1.2_Ensure_chrony_is_configured,Ensure chrony is configured,"
            "
xccdf_org.cisecurity.benchmarks_rule_2.2.2_Ensure_X_Window_System_is_not_installed,Ensure X Window System is not installed,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.3_Ensure_rsync_service_is_not_enabled,Ensure rsync service is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.4_Ensure_Avahi_Server_is_not_enabled,Ensure Avahi Server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.5_Ensure_SNMP_Server_is_not_enabled,Ensure SNMP Server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.6_Ensure_HTTP_Proxy_Server_is_not_enabled,Ensure HTTP Proxy Server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.7_Ensure_Samba_is_not_enabled,Ensure Samba is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.8_Ensure_IMAP_and_POP3_server_is_not_enabled,Ensure IMAP and POP3 server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.9_Ensure_HTTP_server_is_not_enabled,Ensure HTTP server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.10_Ensure_FTP_Server_is_not_enabled,Ensure FTP Server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.11_Ensure_DNS_Server_is_not_enabled,Ensure DNS Server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.12_Ensure_NFS_is_not_enabled,Ensure NFS is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.13_Ensure__RPC_is_not_enabled,Ensure  RPC is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.14_Ensure_LDAP_server_is_not_enabled,Ensure LDAP server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.15_Ensure_DHCP_Server_is_not_enabled,Ensure DHCP Server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.16_Ensure_CUPS_is_not_enabled,Ensure CUPS is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.17_Ensure_NIS_Server_is_not_enabled,Ensure NIS Server is not enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.2.18_Ensure_mail_transfer_agent_is_configured_for_local-only_mode,Ensure mail transfer agent is configured for local-only mode,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.3.1_Ensure_NIS_Client_is_not_installed,Ensure NIS Client is not installed,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.3.2_Ensure_telnet_client_is_not_installed,Ensure telnet client is not installed,"
          "
xccdf_org.cisecurity.benchmarks_rule_2.3.3_Ensure_LDAP_client_is_not_installed,Ensure LDAP client is not installed,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.1.1_Ensure_IP_forwarding_is_disabled,Ensure IP forwarding is disabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.1.2_Ensure_packet_redirect_sending_is_disabled,Ensure packet redirect sending is disabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.2.1_Ensure_source_routed_packets_are_not_accepted,Ensure source routed packets are not accepted,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.2.2_Ensure_ICMP_redirects_are_not_accepted,Ensure ICMP redirects are not accepted,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.2.3_Ensure_secure_ICMP_redirects_are_not_accepted,Ensure secure ICMP redirects are not accepted,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.2.4_Ensure_suspicious_packets_are_logged,Ensure suspicious packets are logged,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.2.5_Ensure_broadcast_ICMP_requests_are_ignored,Ensure broadcast ICMP requests are ignored,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.2.6_Ensure_bogus_ICMP_responses_are_ignored,Ensure bogus ICMP responses are ignored,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.2.7_Ensure_Reverse_Path_Filtering_is_enabled,Ensure Reverse Path Filtering is enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.2.8_Ensure_TCP_SYN_Cookies_is_enabled,Ensure TCP SYN Cookies is enabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.2.9_Ensure_IPv6_router_advertisements_are_not_accepted,Ensure IPv6 router advertisements are not accepted,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.3.1_Ensure_DCCP_is_disabled,Ensure DCCP is disabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.3.2_Ensure_SCTP_is_disabled,Ensure SCTP is disabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.3.3_Ensure_RDS_is_disabled,Ensure RDS is disabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.3.4_Ensure_TIPC_is_disabled,Ensure TIPC is disabled,"
          "
xccdf_org.cisecurity.benchmarks_rule_3.4.1.1_Ensure_a_Firewall_package_is_installed,Ensure a Firewall package is installed,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.2.1_Ensure_firewalld_service_is_enabled_and_running,Ensure firewalld service is enabled and running,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.2.2_Ensure_iptables_service_is_not_enabled_with_firewalld,Ensure iptables service is not enabled with firewalld,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.2.3_Ensure_nftables_is_not_enabled_with_firewalld,Ensure nftables is not enabled with firewalld,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.2.4_Ensure_firewalld_default_zone_is_set,Ensure firewalld default zone is set,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.2.5_Ensure_network_interfaces_are_assigned_to_appropriate_zone,Ensure network interfaces are assigned to appropriate zone,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.2.6_Ensure_firewalld_drops_unnecessary_services_and_ports,Ensure firewalld drops unnecessary services and ports,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.3.1_Ensure_iptables_are_flushed_with_nftables,Ensure iptables are flushed with nftables,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.3.2_Ensure_an_nftables_table_exists,Ensure an nftables table exists,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.3.3_Ensure_nftables_base_chains_exist,Ensure nftables base chains exist,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.3.4_Ensure_nftables_loopback_traffic_is_configured,Ensure nftables loopback traffic is configured,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.3.5_Ensure_nftables_outbound_and_established_connections_are_configured,Ensure nftables outbound and established connections are configured,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.3.6_Ensure_nftables_default_deny_firewall_policy,Ensure nftables default deny firewall policy,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.3.7_Ensure_nftables_service_is_enabled,Ensure nftables service is enabled,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.3.8_Ensure_nftables_rules_are_permanent,Ensure nftables rules are permanent,"
            "
xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.1_Ensure_iptables_default_deny_firewall_policy,Ensure iptables default deny firewall policy,"
              "
xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.2_Ensure_iptables_loopback_traffic_is_configured,Ensure iptables loopback traffic is configured,"
              "
xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.3_Ensure_iptables_outbound_and_established_connections_are_configured,Ensure iptables outbound and established connections are configured,"
              "
xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.4_Ensure_iptables_firewall_rules_exist_for_all_open_ports,Ensure iptables firewall rules exist for all open ports,"
              "
xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.5_Ensure_iptables_is_enabled_and_active,Ensure iptables is enabled and active,"
              "
xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.1_Ensure_ip6tables_default_deny_firewall_policy,Ensure ip6tables default deny firewall policy,"
              "
xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.2_Ensure_ip6tables_loopback_traffic_is_configured,Ensure ip6tables loopback traffic is configured,"
              "
xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.3_Ensure_ip6tables_outbound_and_established_connections_are_configured,Ensure ip6tables outbound and established connections are configured,"
              "
xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.4_Ensure_ip6tables_firewall_rules_exist_for_all_open_ports,Ensure ip6tables firewall rules exist for all open ports,"
              "
